CODCID;UF;NOMECID;DDD;CODREG;DISTANCIA;DTALTER;DESCRICAOCORREIO;SEQENTREGA;POPULACAO;CODMUNFIS;VLRFRETEMIN;VLRFRETETON;TIPOFRETE;VLRFRETEKM;VLRTAXAENT;CODMUNSIAFI;CODMUNDMS;LATITUDE;LONGITUDE;VENDAMIN;CODMUNDIEF;QTDDIASSUB;QTDSUB;TEMSUBSTITNFSE;TIPCANCNFSE;VLRLIMCANCNFSE;MOTCANCSUBNFSE;METARREDVLRISS;MAXNOTALOTENFSE;NFSETEMPLATESUBST;TIPOCNAE;NUVERSAO;LINKAGUA;LINKENERGIA;LINKIPTU;TIMPARCPREFEITURA;NOFORMATLC116;CNAEFULLNFSE;NOINSCMUNPAR;GERCODNATISSJSON;ENVITENSSEPJSON;QTDMAXENVITENSJSON;OBSJSONENOTAS;PERMCANCNFSESUBSTIT;JSONSEMALIDENMUN;VMINRETENCAOISS;ACTCANEXNT;ENVFPJSON;CODPARCNFSE;REMZEROESQUERDLC116;INFQTDVLRUNIJSON;ENVMULEMAILJSON;GERNUNFSEINFCPM;ATUNUVERSAO;ENVTAGDESCONJSON;MASCARALC116;GERCNAEMULTJSON;REGESPTRIB;ENVCODIGONBSJSON;MASCARANBS;ENVTPSERVJSON
3995;13;POUSO REDONDO;47;0;;22/01/2019 19:21;POUSO REDONDO;;;4213708;;;C;;;8269;812600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3996;5;POXOREO;66;0;;22/01/2019 19:23;POXOREO;;;5107008;;;C;;;9139;72200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3997;1;PRACINHA;18;0;;22/01/2019 19:08;PRACINHA;;;3540853;;;C;;;812;188600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3998;28;PRACUUBA;96;0;;22/01/2019 19:10;PRACUUBA;;;1600550;;;C;;;673;110500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3999;6;PRADO;73;0;;22/01/2019 19:12;PRADO;;;2925501;;;C;;;3811;409600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4000;8;PRADO FERREIRA;43;0;;22/01/2019 19:14;PRADO FERREIRA;;;4120333;;;C;;;874;179200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4001;1;PRADOPOLIS;16;0;;22/01/2019 19:16;PRADOPOLIS;;;3540903;;;C;;;6919;643600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4002;2;PRADOS;32;0;;22/01/2019 19:18;PRADOS;;;3152709;;;C;;;5053;551900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4003;1;PRAIA GRANDE;13;0;;22/01/2019 19:20;PRAIA GRANDE;;;3541000;;;C;;;6921;725800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4004;13;PRAIA GRANDE;48;0;;22/01/2019 19:22;PRAIA GRANDE;;;4213807;;;C;;;8271;825800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4005;14;PRAIA NORTE;63;0;;22/01/2019 19:24;PRAIA NORTE;;;1718303;;;C;;;9725;1700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4006;9;PRAINHA;93;0;;22/01/2019 19:09;PRAINHA;;;1506005;;;C;;;519;93100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4007;8;PRANCHITA;46;0;;22/01/2019 19:11;PRANCHITA;;;4120358;;;C;;;7991;766300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4008;17;PRATA;83;0;;22/01/2019 19:13;PRATA;;;2512200;;;C;;;2145;251500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4009;2;PRATA;34;0;;22/01/2019 19:15;PRATA;;;3152808;;;C;;;5055;455900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4010;23;PRATA DO PIAUI;86;0;;22/01/2019 19:18;PRATA DO PIAUI;;;2208601;;;C;;;1171;145800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4011;1;PRATANIA;14;0;;22/01/2019 19:19;PRATANIA;;;3541059;;;C;;;814;188700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4012;2;PRATAPOLIS;35;0;;22/01/2019 19:22;PRATAPOLIS;;;3152907;;;C;;;5057;507400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4013;2;PRATINHA;34;0;;22/01/2019 19:24;PRATINHA;;;3153004;;;C;;;5059;499700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4014;1;PRESIDENTE ALVES;14;0;;22/01/2019 19:09;PRESIDENTE ALVES;;;3541109;;;C;;;6923;682200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4015;2;PRESIDENTE BERNARDES;32;0;;22/01/2019 19:11;PRESIDENTE BERNARDES;;;3153103;;;C;;;5061;487100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4016;1;PRESIDENTE BERNARDES;18;0;;22/01/2019 19:13;PRESIDENTE BERNARDES;;;3541208;;;C;;;6925;690000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4017;13;PRESIDENTE CASTELO BRANCO;49;0;;22/01/2019 19:15;PRESIDENTE CASTELO BRANCO;;;4213906;;;C;;;8273;833900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4018;8;PRESIDENTE CASTELO BRANCO;44;0;;22/01/2019 19:17;PRESIDENTE CASTELO BRANCO;;;4120408;;;C;;;7787;792300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4019;31;PRESIDENTE DUTRA;99;0;;22/01/2019 19:19;PRESIDENTE DUTRA;;;2109106;;;C;;;879;127100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4020;6;PRESIDENTE DUTRA;74;0;;22/01/2019 19:21;PRESIDENTE DUTRA;;;2925600;;;C;;;3813;342000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4021;1;PRESIDENTE EPITACIO;18;0;;22/01/2019 19:23;PRESIDENTE EPITACIO;;;3541307;;;C;;;6927;690100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4022;18;PRESIDENTE FIGUEIREDO;92;0;;22/01/2019 19:08;PRESIDENTE FIGUEIREDO;;;1303536;;;C;;;9841;88300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4023;13;PRESIDENTE GETULIO;47;0;;22/01/2019 19:32;PRESIDENTE GETULIO;;;4214003;;;C;;;8275;810800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4024;6;PRESIDENTE JANIO QUADROS;77;0;;22/01/2019 19:35;PRESIDENTE JANIO QUADROS;;;2925709;;;C;;;3815;353500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4025;31;PRESIDENTE JUSCELINO;98;0;;22/01/2019 19:37;PRESIDENTE JUSCELINO;;;2109205;;;C;;;881;129200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4026;26;SERRA CAIADA;84;0;;12/04/2024 09:59;SERRA CAIADA;;;2410306;;;C;;;1805;234400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4027;2;PRESIDENTE JUSCELINO;38;0;;22/01/2019 19:41;PRESIDENTE JUSCELINO;;;3153202;;;C;;;5063;443800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4028;14;PRESIDENTE KENNEDY;63;0;;22/01/2019 19:43;PRESIDENTE KENNEDY;;;1718402;;;C;;;9629;7500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4029;16;PRESIDENTE KENNEDY;28;0;;22/01/2019 19:45;PRESIDENTE KENNEDY;;;3204302;;;C;;;5685;584500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4030;2;PRESIDENTE KUBITSCHEK;38;0;;22/01/2019 19:30;PRESIDENTE KUBITSCHEK;;;3153301;;;C;;;5065;435200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4031;15;PRESIDENTE LUCENA;51;0;;22/01/2019 19:32;PRESIDENTE LUCENA;;;4315149;;;C;;;6023;129500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4032;11;PRESIDENTE MEDICI;69;0;;22/01/2019 19:34;PRESIDENTE MEDICI;;;1100254;;;C;;;19;76200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4033;31;PRESIDENTE MEDICI;98;0;;22/01/2019 19:36;PRESIDENTE MEDICI;;;2109239;;;C;;;214;163500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4034;13;PRESIDENTE NEREU;47;0;;22/01/2019 19:39;PRESIDENTE NEREU;;;4214102;;;C;;;8277;809300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4035;2;PRESIDENTE OLEGARIO;34;0;;22/01/2019 19:41;PRESIDENTE OLEGARIO;;;3153400;;;C;;;5067;417000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4036;1;PRESIDENTE PRUDENTE;18;0;;22/01/2019 19:43;PRESIDENTE PRUDENTE;;;3541406;;;C;;;6929;690200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4037;31;PRESIDENTE SARNEY;98;0;;22/01/2019 19:45;PRESIDENTE SARNEY;;;2109270;;;C;;;216;163600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4038;6;PRESIDENTE TANCREDO NEVES;73;0;;22/01/2019 19:47;PRESIDENTE TANCREDO NEVES;;;2925758;;;C;;;3023;38500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4039;31;PRESIDENTE VARGAS;98;0;;22/01/2019 19:31;PRESIDENTE VARGAS;;;2109304;;;C;;;883;135800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4040;1;PRESIDENTE VENCESLAU;18;0;;22/01/2019 19:34;PRESIDENTE VENCESLAU;;;3541505;;;C;;;6931;690300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4041;9;PRIMAVERA;91;0;;22/01/2019 19:36;PRIMAVERA;;;1506104;;;C;;;521;106300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4042;10;PRIMAVERA;81;0;;22/01/2019 19:38;PRIMAVERA;;;2611408;;;C;;;2527;301100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4043;11;PRIMAVERA DE RONDONIA;69;0;;22/01/2019 19:40;PRIMAVERA DE RONDONIA;;;1101476;;;C;;;16;203600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4044;5;PRIMAVERA DO LESTE;66;0;;22/01/2019 19:42;PRIMAVERA DO LESTE;;;5107040;;;C;;;9871;11100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4045;31;PRIMEIRA CRUZ;98;0;;22/01/2019 19:44;PRIMEIRA CRUZ;;;2109403;;;C;;;885;129300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4046;8;PRIMEIRO DE MAIO;43;0;;22/01/2019 19:46;PRIMEIRO DE MAIO;;;4120507;;;C;;;7789;784200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4047;13;PRINCESA;49;0;;22/01/2019 19:31;PRINCESA;;;4214151;;;C;;;934;187200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4048;17;PRINCESA ISABEL;83;0;;22/01/2019 19:33;PRINCESA ISABEL;;;2512309;;;C;;;2147;255500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4049;4;PROFESSOR JAMIL;64;0;;22/01/2019 19:35;PROFESSOR JAMIL;;;5218391;;;C;;;51;22800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4050;15;PROGRESSO;51;0;;22/01/2019 19:38;PROGRESSO;;;4315156;;;C;;;7361;47500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4051;1;PROMISSAO;14;0;;22/01/2019 19:40;PROMISSAO;;;3541604;;;C;;;6933;682300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4052;22;PROPRIA;79;0;;22/01/2019 19:42;PROPRIA;;;2805703;;;C;;;3213;323700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4053;15;PROTASIO ALVES;54;0;;22/01/2019 19:44;PROTASIO ALVES;;;4315172;;;C;;;7359;884000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4054;2;PRUDENTE DE MORAIS;31;0;;22/01/2019 19:46;PRUDENTE DE MORAIS;;;3153608;;;C;;;5071;561800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4055;8;PRUDENTOPOLIS;42;0;;22/01/2019 19:30;PRUDENTOPOLIS;;;4120606;;;C;;;7791;739700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4056;14;PUGMIL;63;0;;22/01/2019 19:33;PUGMIL;;;1718451;;;C;;;94;209800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4057;26;PUREZA;84;0;;22/01/2019 19:34;PUREZA;;;2410405;;;C;;;1807;230200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4058;15;PUTINGA;51;0;;22/01/2019 19:37;PUTINGA;;;4315206;;;C;;;8807;883400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4059;17;PUXINANA;83;0;;22/01/2019 19:39;PUXINANA;;;2512408;;;C;;;2149;259600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4060;1;QUADRA;15;0;;22/01/2019 19:42;QUADRA;;;3541653;;;C;;;816;188800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4061;15;QUARAI;55;0;;22/01/2019 19:43;QUARAI;;;4315305;;;C;;;8809;928100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4062;2;QUARTEL GERAL;37;0;;22/01/2019 19:45;QUARTEL GERAL;;;3153707;;;C;;;5073;451300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4063;8;QUARTO CENTENARIO;44;0;;22/01/2019 19:30;QUARTO CENTENARIO;;;4120655;;;C;;;876;179300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4064;1;QUATA;18;0;;22/01/2019 19:32;QUATA;;;3541703;;;C;;;6935;695000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4065;8;QUATIGUA;43;0;;22/01/2019 19:34;QUATIGUA;;;4120705;;;C;;;7793;742700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4066;9;QUATIPURU;91;0;;22/01/2019 19:37;QUATIPURU;;;1506112;;;C;;;62;106302;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4067;7;QUATIS;24;0;;22/01/2019 19:38;QUATIS;;;3304128;;;C;;;2923;73800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4068;8;QUATRO BARRAS;41;0;;22/01/2019 19:41;QUATRO BARRAS;;;4120804;;;C;;;7795;728000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4069;15;QUATRO IRMAOS;54;0;;22/01/2019 19:43;QUATRO IRMAOS;;;4315313;;;C;;;1162;238000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4070;8;QUATRO PONTES;45;0;;22/01/2019 19:45;QUATRO PONTES;;;4120853;;;C;;;5535;88400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4071;19;QUEBRANGULO;82;0;;22/01/2019 19:46;QUEBRANGULO;;;2707602;;;C;;;2851;312300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4072;8;QUEDAS DO IGUACU;46;0;;22/01/2019 19:32;QUEDAS DO IGUACU;;;4120903;;;C;;;7955;773800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4073;23;QUEIMADA NOVA;89;0;;22/01/2019 19:33;QUEIMADA NOVA;;;2208650;;;C;;;2279;113900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4074;17;QUEIMADAS;83;0;;22/01/2019 19:36;QUEIMADAS;;;2512507;;;C;;;2151;259700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4075;6;QUEIMADAS;75;0;;22/01/2019 19:38;QUEIMADAS;;;2925808;;;C;;;3817;364700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4076;7;QUEIMADOS;21;0;;22/01/2019 19:40;QUEIMADOS;;;3304144;;;C;;;2911;73200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4077;1;QUEIROZ;14;0;;22/01/2019 19:42;QUEIROZ;;;3541802;;;C;;;6937;686100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4078;1;QUELUZ;12;0;;22/01/2019 19:44;QUELUZ;;;3541901;;;C;;;6939;705100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4079;2;QUELUZITA;31;0;;22/01/2019 19:46;QUELUZITA;;;3153806;;;C;;;5075;545600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4080;5;QUERENCIA;66;0;;22/01/2019 19:31;QUERENCIA;;;5107065;;;C;;;97;125600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4081;8;QUERENCIA DO NORTE;44;0;;22/01/2019 19:33;QUERENCIA DO NORTE;;;4121000;;;C;;;7797;792400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4082;15;QUEVEDOS;55;0;;22/01/2019 19:35;QUEVEDOS;;;4315321;;;C;;;5789;96900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4083;6;QUIJINGUE;75;0;;22/01/2019 19:37;QUIJINGUE;;;2925907;;;C;;;3819;364800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4084;13;QUILOMBO;49;0;;22/01/2019 19:40;QUILOMBO;;;4214201;;;C;;;8279;840200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4085;8;QUINTA DO SOL;44;0;;22/01/2019 19:42;QUINTA DO SOL;;;4121109;;;C;;;7799;751100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4086;1;QUINTANA;14;0;;22/01/2019 19:44;QUINTANA;;;3542008;;;C;;;6941;686200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4087;15;QUINZE DE NOVEMBRO;54;0;;22/01/2019 19:46;QUINZE DE NOVEMBRO;;;4315354;;;C;;;7357;932700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4088;10;QUIPAPA;81;0;;22/01/2019 19:31;QUIPAPA;;;2611507;;;C;;;2529;301200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4089;4;QUIRINOPOLIS;64;0;;22/01/2019 19:32;QUIRINOPOLIS;;;5218508;;;C;;;9563;40600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4090;7;QUISSAMA;22;0;;22/01/2019 19:35;QUISSAMA;;;3304151;;;C;;;6007;235600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4091;8;QUITANDINHA;41;0;;22/01/2019 19:37;QUITANDINHA;;;4121208;;;C;;;7801;733600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4092;21;QUITERIANOPOLIS;88;0;;22/01/2019 19:39;QUITERIANOPOLIS;;;2311264;;;C;;;9917;20200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4093;17;QUIXABA;83;0;;22/01/2019 19:41;QUIXABA;;;2512606;;;C;;;2153;247800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4094;10;QUIXABA;87;0;;22/01/2019 22:18;QUIXABA;;;2611533;;;C;;;2637;69000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4095;6;QUIXABEIRA;74;0;;22/01/2019 22:21;QUIXABEIRA;;;2925931;;;C;;;3025;31400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4096;21;QUIXADA;88;0;;22/01/2019 22:05;QUIXADA;;;2311306;;;C;;;1527;192700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4097;21;QUIXELO;88;0;;22/01/2019 22:07;QUIXELO;;;2311355;;;C;;;9853;18700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4098;21;QUIXERAMOBIM;88;0;;22/01/2019 22:09;QUIXERAMOBIM;;;2311405;;;C;;;1529;192800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4099;21;QUIXERE;88;0;;22/01/2019 22:11;QUIXERE;;;2311504;;;C;;;1531;186500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4100;26;RAFAEL FERNANDES;84;0;;22/01/2019 22:13;RAFAEL FERNANDES;;;2410504;;;C;;;1809;222700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4101;26;RAFAEL GODEIRO;84;0;;22/01/2019 22:15;RAFAEL GODEIRO;;;2410603;;;C;;;1893;222800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4102;6;RAFAEL JAMBEIRO;75;0;;22/01/2019 22:17;RAFAEL JAMBEIRO;;;2925956;;;C;;;3985;369600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4103;1;RAFARD;19;0;;22/01/2019 22:20;RAFARD;;;3542107;;;C;;;6943;655800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4104;8;RAMILANDIA;45;0;;22/01/2019 22:23;RAMILANDIA;;;4121257;;;C;;;5527;86000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4105;1;RANCHARIA;18;0;;22/01/2019 22:07;RANCHARIA;;;3542206;;;C;;;6945;690400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4106;8;RANCHO ALEGRE;43;0;;22/01/2019 22:09;RANCHO ALEGRE;;;4121307;;;C;;;7803;780600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4107;8;RANCHO ALEGRE D OESTE;44;0;;22/01/2019 22:10;RANCHO ALEGRE D OESTE;;;4121356;;;C;;;5513;84700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4108;13;RANCHO QUEIMADO;48;0;;22/01/2019 22:13;RANCHO QUEIMADO;;;4214300;;;C;;;8281;818000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4109;31;RAPOSA;98;0;;22/01/2019 22:15;RAPOSA;;;2109452;;;C;;;218;163700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4110;2;RAPOSOS;31;0;;22/01/2019 22:17;RAPOSOS;;;3153905;;;C;;;5077;561900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4111;2;RAUL SOARES;33;0;;22/01/2019 22:19;RAUL SOARES;;;3154002;;;C;;;5079;479300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4112;8;REALEZA;46;0;;22/01/2019 22:22;REALEZA;;;4121406;;;C;;;7805;766400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4113;8;REBOUCAS;42;0;;22/01/2019 22:29;REBOUCAS;;;4121505;;;C;;;7807;739800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
